,policy_csl,insured_sex,insured_education_level,incident_severity,property_damage,police_report_available,fraud_reported,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,months_as_customer,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim
1816,5.0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,1000,1199.44,5000000,63600,0,0,3,1,2,5790,5790,40530
1817,5.0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,140,500,708.64,6000000,53500,0,9,1,0,2,14160,7080,56640
1818,5.0,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,160,500,1374.22,0,45500,-37800,19,1,1,0,6630,13260,53040
1819,5.0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,196,2000,1475.73,0,57000,-27300,8,3,2,0,6040,6040,48320
1820,2.5,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,460,1000,1187.96,4000000,0,0,20,3,1,0,0,5240,41920
1821,5.0,0,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,217,2000,875.15,0,46700,0,15,3,1,2,0,4730,33110
1822,1.0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370,2000,972.18,0,72700,-68200,20,3,0,0,17880,5960,47680
1823,1.0,1,6,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,413,2000,1268.79,0,0,-31000,15,1,2,2,8180,16360,73620
1824,1.0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,237,1000,883.31,0,0,-53500,6,1,1,3,7080,14160,56640
1825,1.0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8,2000,1266.92,0,0,0,16,3,1,3,16500,11000,44000
1826,1.0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,257,2000,1322.1,0,0,-29200,4,1,1,3,1640,820,6560
1827,1.0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,202,500,848.07,3000000,31000,-30200,5,1,2,1,1040,520,4160
1828,1.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,224,2000,1291.7,0,0,-55600,21,1,1,0,7760,15520,46560
1829,5.0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,241,2000,1104.5,0,0,0,5,1,2,2,14100,14100,63450
1830,2.5,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,1000,954.16,0,53200,0,22,4,0,0,12600,12600,50400
1831,1.0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,166,2000,1337.28,8000000,27500,0,10,3,2,2,7460,7460,52220
1832,5.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,1000,1088.34,0,81100,0,16,3,2,3,3310,3310,23170
1833,1.0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1000,1558.29,0,51400,-64000,1,3,1,2,14020,14020,49070
1834,5.0,1,7,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,149,500,1415.68,0,0,0,17,1,0,1,10800,5400,48600
1835,1.0,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,147,1000,1334.15,6000000,53300,-49200,15,1,2,0,10620,5310,37170
1836,1.0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,62,1000,988.45,0,0,0,3,1,1,1,6020,6020,48160
1837,5.0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,289,2000,1222.48,0,0,0,16,1,1,1,1230,820,3280
1838,5.0,0,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,431,2000,1155.55,0,65700,0,4,3,2,0,12460,6230,43610
1839,2.5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,199,500,1262.08,0,48500,0,4,1,0,3,10940,10940,38290
1840,1.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79,500,1451.62,0,0,-55700,19,1,2,2,8000,4000,28000
1841,2.5,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,116,500,1737.66,0,0,-24100,1,1,1,1,16180,16180,64720
1842,5.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,500,1475.93,0,0,-67400,17,3,1,0,5740,5740,40180
1843,2.5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,106,500,538.17,0,49700,-60200,23,1,2,2,5680,5680,39760
1844,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,269,2000,1081.08,0,36400,-28700,14,1,0,2,11280,11280,33840
1845,2.5,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,265,1000,1454.43,0,0,0,17,3,2,3,6890,0,48230
1846,1.0,0,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,163,500,1240.47,0,35300,0,11,3,1,1,0,14020,63090
1847,5.0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,2000,1273.7,4000000,0,0,19,3,2,1,6280,6280,50240
1848,5.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,175,1000,1123.87,8000000,0,0,5,1,2,0,810,810,5670
1849,1.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,192,1000,1245.89,0,0,-40300,19,1,0,0,15320,7660,53620
1850,2.5,1,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,328,1000,1406.91,0,53300,0,5,1,1,2,6510,13020,52080
1851,2.5,1,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,228,2000,1197.22,5000000,0,0,8,1,0,0,780,780,3510
1852,1.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,134,2000,1413.14,5000000,35100,0,7,3,2,3,7700,3850,23100
1853,2.5,0,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,256,2000,1415.74,6000000,48900,-62400,5,1,1,2,6340,6340,50720
1854,5.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,228,1000,1583.91,6000000,66000,-46000,20,1,0,1,1300,650,4550
1855,2.5,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,256,1000,1351.1,0,0,0,19,3,0,2,6410,6410,51280
1856,2.5,1,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1000,1333.35,0,0,-77000,0,3,0,0,21450,7150,50050
1857,1.0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165,1000,1137.03,0,0,0,23,3,2,2,9380,9380,32830
1858,1.0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,500,1442.99,0,0,0,21,1,1,1,2770,2770,22160
1859,1.0,1,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,212,500,1315.68,0,0,-39300,14,1,2,1,4700,4700,32900
1860,1.0,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,235,500,1253.12,4000000,38400,0,22,1,2,2,7910,15820,63280
1861,1.0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,2000,1137.16,0,0,-51000,21,3,1,2,17680,17680,79560
1862,5.0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,60,500,1215.36,3000000,0,0,9,1,1,0,4710,9420,42390
1863,1.0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,121,1000,936.61,0,52800,-32800,5,1,1,1,1120,1120,5040
1864,2.5,0,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,180,2000,1301.13,0,41300,-55500,12,1,0,2,4200,8400,33600
1865,1.0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,473,2000,1131.4,0,55700,0,12,4,0,0,10520,10520,42080
1866,5.0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,1000,1199.44,5000000,63600,0,0,3,1,2,5790,5790,40530
1867,5.0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,140,500,708.64,6000000,53500,0,9,1,0,2,14160,7080,56640
1868,5.0,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,160,500,1374.22,0,45500,-37800,19,1,1,0,6630,13260,53040
1869,5.0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,196,2000,1475.73,0,57000,-27300,8,3,2,0,6040,6040,48320
1870,2.5,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,460,1000,1187.96,4000000,0,0,20,3,1,0,0,5240,41920
1871,5.0,0,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,217,2000,875.15,0,46700,0,15,3,1,2,0,4730,33110
1872,1.0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370,2000,972.18,0,72700,-68200,20,3,0,0,17880,5960,47680
1873,1.0,1,6,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,413,2000,1268.79,0,0,-31000,15,1,2,2,8180,16360,73620
1874,1.0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,237,1000,883.31,0,0,-53500,6,1,1,3,7080,14160,56640
1875,1.0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8,2000,1266.92,0,0,0,16,3,1,3,16500,11000,44000
1876,1.0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,257,2000,1322.1,0,0,-29200,4,1,1,3,1640,820,6560
1877,1.0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,202,500,848.07,3000000,31000,-30200,5,1,2,1,1040,520,4160
1878,1.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,224,2000,1291.7,0,0,-55600,21,1,1,0,7760,15520,46560
1879,5.0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,241,2000,1104.5,0,0,0,5,1,2,2,14100,14100,63450
1880,2.5,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,1000,954.16,0,53200,0,22,4,0,0,12600,12600,50400
1881,1.0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,166,2000,1337.28,8000000,27500,0,10,3,2,2,7460,7460,52220
1882,5.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,1000,1088.34,0,81100,0,16,3,2,3,3310,3310,23170
1883,1.0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1000,1558.29,0,51400,-64000,1,3,1,2,14020,14020,49070
1884,5.0,1,7,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,149,500,1415.68,0,0,0,17,1,0,1,10800,5400,48600
1885,1.0,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,147,1000,1334.15,6000000,53300,-49200,15,1,2,0,10620,5310,37170
1886,1.0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,62,1000,988.45,0,0,0,3,1,1,1,6020,6020,48160
1887,5.0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,289,2000,1222.48,0,0,0,16,1,1,1,1230,820,3280
1888,5.0,0,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,431,2000,1155.55,0,65700,0,4,3,2,0,12460,6230,43610
1889,2.5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,199,500,1262.08,0,48500,0,4,1,0,3,10940,10940,38290
1890,1.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79,500,1451.62,0,0,-55700,19,1,2,2,8000,4000,28000
1891,2.5,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,116,500,1737.66,0,0,-24100,1,1,1,1,16180,16180,64720
1892,5.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37,500,1475.93,0,0,-67400,17,3,1,0,5740,5740,40180
1893,2.5,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,106,500,538.17,0,49700,-60200,23,1,2,2,5680,5680,39760
1894,1.0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,269,2000,1081.08,0,36400,-28700,14,1,0,2,11280,11280,33840
1895,2.5,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,265,1000,1454.43,0,0,0,17,3,2,3,6890,0,48230
1896,1.0,0,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,163,500,1240.47,0,35300,0,11,3,1,1,0,14020,63090
1897,5.0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,2000,1273.7,4000000,0,0,19,3,2,1,6280,6280,50240
1898,5.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,175,1000,1123.87,8000000,0,0,5,1,2,0,810,810,5670
1899,1.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,192,1000,1245.89,0,0,-40300,19,1,0,0,15320,7660,53620
1900,2.5,1,6,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,328,1000,1406.91,0,53300,0,5,1,1,2,6510,13020,52080
1901,2.5,1,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,228,2000,1197.22,5000000,0,0,8,1,0,0,780,780,3510
1902,1.0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,134,2000,1413.14,5000000,35100,0,7,3,2,3,7700,3850,23100
1903,2.5,0,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,256,2000,1415.74,6000000,48900,-62400,5,1,1,2,6340,6340,50720
1904,5.0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,228,1000,1583.91,6000000,66000,-46000,20,1,0,1,1300,650,4550
1905,2.5,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,256,1000,1351.1,0,0,0,19,3,0,2,6410,6410,51280
1906,2.5,1,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,1000,1333.35,0,0,-77000,0,3,0,0,21450,7150,50050
1907,1.0,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165,1000,1137.03,0,0,0,23,3,2,2,9380,9380,32830
1908,1.0,0,7,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,27,500,1442.99,0,0,0,21,1,1,1,2770,2770,22160
1909,1.0,1,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,212,500,1315.68,0,0,-39300,14,1,2,1,4700,4700,32900
1910,1.0,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,235,500,1253.12,4000000,38400,0,22,1,2,2,7910,15820,63280
1911,1.0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,447,2000,1137.16,0,0,-51000,21,3,1,2,17680,17680,79560
1912,5.0,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,60,500,1215.36,3000000,0,0,9,1,1,0,4710,9420,42390
1913,1.0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,121,1000,936.61,0,52800,-32800,5,1,1,1,1120,1120,5040
1914,2.5,0,3,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,180,2000,1301.13,0,41300,-55500,12,1,0,2,4200,8400,33600
1915,1.0,0,6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,473,2000,1131.4,0,55700,0,12,4,0,0,10520,10520,42080
1916,5.0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,70,1000,1199.44,5000000,63600,0,0,3,1,2,5790,5790,40530
1917,5.0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,140,500,708.64,6000000,53500,0,9,1,0,2,14160,7080,56640
1918,5.0,0,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,160,500,1374.22,0,45500,-37800,19,1,1,0,6630,13260,53040
1919,5.0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,196,2000,1475.73,0,57000,-27300,8,3,2,0,6040,6040,48320
1920,2.5,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,460,1000,1187.96,4000000,0,0,20,3,1,0,0,5240,41920
1921,5.0,0,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,217,2000,875.15,0,46700,0,15,3,1,2,0,4730,33110
1922,1.0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370,2000,972.18,0,72700,-68200,20,3,0,0,17880,5960,47680
1923,1.0,1,6,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,413,2000,1268.79,0,0,-31000,15,1,2,2,8180,16360,73620
1924,1.0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,237,1000,883.31,0,0,-53500,6,1,1,3,7080,14160,56640
1925,1.0,1,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8,2000,1266.92,0,0,0,16,3,1,3,16500,11000,44000
1926,1.0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,257,2000,1322.1,0,0,-29200,4,1,1,3,1640,820,6560
1927,1.0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,202,500,848.07,3000000,31000,-30200,5,1,2,1,1040,520,4160
1928,1.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,224,2000,1291.7,0,0,-55600,21,1,1,0,7760,15520,46560
1929,5.0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,241,2000,1104.5,0,0,0,5,1,2,2,14100,14100,63450
1930,2.5,1,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,64,1000,954.16,0,53200,0,22,4,0,0,12600,12600,50400
1931,1.0,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,166,2000,1337.28,8000000,27500,0,10,3,2,2,7460,7460,52220
1932,5.0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,155,1000,1088.34,0,81100,0,16,3,2,3,3310,3310,23170
1933,1.0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114,1000,1558.29,0,51400,-64000,1,3,1,2,14020,14020,49070
1934,5.0,1,7,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,149,500,1415.68,0,0,0,17,1,0,1,10800,5400,48600
1935,1.0,1,2,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,147,1000,1334.15,6000000,53300,-49200,15,1,2,0,10620,5310,37170
1936,1.0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,62,1000,988.45,0,0,0,3,1,1,1,6020,6020,48160
1937,5.0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,289,2000,1222.48,0,0,0,16,1,1,1,1230,820,3280
1938,5.0,0,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,431,2000,1155.55,0,65700,0,4,3,2,0,12460,6230,43610
1939,2.5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,199,500,1262.08,0,48500,0,4,1,0,3,10940,10940,38290
1940,1.0,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,79,500,1451.62,0,0,-55700,19,1,2,2,8000,4000,28000
1941,2.5,1,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,116,500,1737.66,0,0,-24100,1,1,1,1,16180,16180,64720
